#TYPE Microsoft.Azure.Management.Compute.Models.ResourceSkuCapabilities
"vmName","Name","Value"
"Standard_D4_v2","VMDeploymentTypes","IaaS,PaaS"
"Standard_D4_v2","vCPUsAvailable","8"
"Standard_D4_v2","ACUs","210"
"Standard_D4_v2","vCPUsPerCore","1"
"Standard_D4_v2","CombinedTempDiskAndCachedIOPS","24000"
"Standard_D4_v2","CombinedTempDiskAndCachedReadBytesPerSecond","393216000"
"Standard_D4_v2","CombinedTempDiskAndCachedWriteBytesPerSecond","196083712"
"Standard_D4_v2","EphemeralOSDiskSupported","False"
"Standard_D4_v2","EncryptionAtHostSupported","False"
"Standard_D4_v2","CapacityReservationSupported","False"
"Standard_D4_v2","AcceleratedNetworkingEnabled","True"
"Standard_D4_v2","RdmaEnabled","False"
"Standard_D4_v2","MaxNetworkInterfaces","8"
"Standard_D4_v2_Promo","MaxResourceVolumeMB","409600"
"Standard_D4_v2_Promo","OSVhdSizeMB","1047552"
"Standard_D4_v2_Promo","vCPUs","8"
"Standard_D4_v2_Promo","MemoryPreservingMaintenanceSupported","True"
"Standard_D4_v2_Promo","HyperVGenerations","V1"
"Standard_D4_v2_Promo","MemoryGB","28"
"Standard_D4_v2_Promo","MaxDataDiskCount","32"
"Standard_D4_v2_Promo","CpuArchitectureType","x64"
"Standard_D4_v2_Promo","LowPriorityCapable","False"
"Standard_D4_v2_Promo","PremiumIO","False"
"Standard_D4_v2_Promo","VMDeploymentTypes","IaaS"
"Standard_D4_v2_Promo","vCPUsAvailable","8"
"Standard_D4_v2_Promo","ACUs","210"
"Standard_D4_v2_Promo","vCPUsPerCore","1"
"Standard_D4_v2_Promo","CombinedTempDiskAndCachedIOPS","24000"
"Standard_D4_v2_Promo","CombinedTempDiskAndCachedReadBytesPerSecond","393216000"
"Standard_D4_v2_Promo","CombinedTempDiskAndCachedWriteBytesPerSecond","196083712"
"Standard_D4_v2_Promo","EphemeralOSDiskSupported","False"
"Standard_D4_v2_Promo","EncryptionAtHostSupported","False"
"Standard_D4_v2_Promo","CapacityReservationSupported","False"
"Standard_D4_v2_Promo","AcceleratedNetworkingEnabled","True"
"Standard_D4_v2_Promo","RdmaEnabled","False"
"Standard_D4_v2_Promo","MaxNetworkInterfaces","8"
"Standard_D4_v3","MaxResourceVolumeMB","102400"
"Standard_D4_v3","OSVhdSizeMB","1047552"
"Standard_D4_v3","vCPUs","4"
"Standard_D4_v3","MemoryPreservingMaintenanceSupported","True"
"Standard_D4_v3","HyperVGenerations","V1"
"Standard_D4_v3","MemoryGB","16"
"Standard_D4_v3","MaxDataDiskCount","8"
"Standard_D4_v3","CpuArchitectureType","x64"
"Standard_D4_v3","LowPriorityCapable","True"
"Standard_D4_v3","PremiumIO","False"
"Standard_D4_v3","VMDeploymentTypes","IaaS,PaaS"
"Standard_D4_v3","vCPUsAvailable","4"
"Standard_D4_v3","ACUs","160"
"Standard_D4_v3","vCPUsPerCore","2"
"Standard_D4_v3","CombinedTempDiskAndCachedIOPS","6000"
"Standard_D4_v3","CombinedTempDiskAndCachedReadBytesPerSecond","97517568"
"Standard_D4_v3","CombinedTempDiskAndCachedWriteBytesPerSecond","48234496"
"Standard_D4_v3","EphemeralOSDiskSupported","False"
"Standard_D4_v3","EncryptionAtHostSupported","False"
"Standard_D4_v3","CapacityReservationSupported","False"
"Standard_D4_v3","AcceleratedNetworkingEnabled","True"
"Standard_D4_v3","RdmaEnabled","False"
"Standard_D4_v3","MaxNetworkInterfaces","2"
"Standard_D4_v4","MaxResourceVolumeMB","0"
"Standard_D4_v4","OSVhdSizeMB","1047552"
"Standard_D4_v4","vCPUs","4"
"Standard_D4_v4","MemoryPreservingMaintenanceSupported","True"
"Standard_D4_v4","HyperVGenerations","V1,V2"
"Standard_D4_v4","MemoryGB","16"
"Standard_D4_v4","MaxDataDiskCount","8"
"Standard_D4_v4","CpuArchitectureType","x64"
"Standard_D4_v4","LowPriorityCapable","True"
"Standard_D4_v4","PremiumIO","False"
"Standard_D4_v4","VMDeploymentTypes","IaaS"
"Standard_D4_v4","vCPUsAvailable","4"
"Standard_D4_v4","ACUs","195"
"Standard_D4_v4","vCPUsPerCore","2"
"Standard_D4_v4","CachedDiskBytes","107374182400"
"Standard_D4_v4","UncachedDiskIOPS","6400"
"Standard_D4_v4","UncachedDiskBytesPerSecond","100663296"
"Standard_D4_v4","EphemeralOSDiskSupported","False"
"Standard_D4_v4","EncryptionAtHostSupported","False"
"Standard_D4_v4","CapacityReservationSupported","False"
"Standard_D4_v4","AcceleratedNetworkingEnabled","True"
"Standard_D4_v4","RdmaEnabled","False"
"Standard_D4_v4","MaxNetworkInterfaces","2"
"Standard_D4_v5","MaxResourceVolumeMB","0"
"Standard_D4_v5","OSVhdSizeMB","1047552"
"Standard_D4_v5","vCPUs","4"
"Standard_D4_v5","MemoryPreservingMaintenanceSupported","True"
"Standard_D4_v5","HyperVGenerations","V1,V2"
"Standard_D4_v5","MemoryGB","16"
"Standard_D4_v5","MaxDataDiskCount","8"
"Standard_D4_v5","CpuArchitectureType","x64"
"Standard_D4_v5","LowPriorityCapable","True"
"Standard_D4_v5","PremiumIO","False"
"Standard_D4_v5","VMDeploymentTypes","IaaS"
"Standard_D4_v5","vCPUsAvailable","4"
"Standard_D4_v5","vCPUsPerCore","2"
"Standard_D4_v5","CombinedTempDiskAndCachedIOPS","38500"
"Standard_D4_v5","CombinedTempDiskAndCachedReadBytesPerSecond","262144000"
"Standard_D4_v5","CombinedTempDiskAndCachedWriteBytesPerSecond","262144000"
"Standard_D4_v5","UncachedDiskIOPS","6400"
"Standard_D4_v5","UncachedDiskBytesPerSecond","152043520"
"Standard_D4_v5","EphemeralOSDiskSupported","False"
"Standard_D4_v5","EncryptionAtHostSupported","True"
"Standard_D4_v5","CapacityReservationSupported","False"
"Standard_D4_v5","AcceleratedNetworkingEnabled","True"
"Standard_D4_v5","RdmaEnabled","False"
"Standard_D4_v5","MaxNetworkInterfaces","2"
"Standard_D5_v2","MaxResourceVolumeMB","819200"
"Standard_D5_v2","OSVhdSizeMB","1047552"
"Standard_D5_v2","vCPUs","16"
"Standard_D5_v2","MemoryPreservingMaintenanceSupported","True"
"Standard_D5_v2","HyperVGenerations","V1"
"Standard_D5_v2","MemoryGB","56"
"Standard_D5_v2","MaxDataDiskCount","64"
"Standard_D5_v2","CpuArchitectureType","x64"
"Standard_D5_v2","LowPriorityCapable","True"
"Standard_D5_v2","PremiumIO","False"
"Standard_D5_v2","VMDeploymentTypes","IaaS,PaaS"
"Standard_D5_v2","vCPUsAvailable","16"
"Standard_D5_v2","ACUs","210"
"Standard_D5_v2","vCPUsPerCore","1"
"Standard_D5_v2","CombinedTempDiskAndCachedIOPS","48000"
"Standard_D5_v2","CombinedTempDiskAndCachedReadBytesPerSecond","786432000"
"Standard_D5_v2","CombinedTempDiskAndCachedWriteBytesPerSecond","393216000"
"Standard_D5_v2","EphemeralOSDiskSupported","False"
"Standard_D5_v2","EncryptionAtHostSupported","False"
"Standard_D5_v2","CapacityReservationSupported","False"
"Standard_D5_v2","AcceleratedNetworkingEnabled","True"
"Standard_D5_v2","RdmaEnabled","False"
"Standard_D5_v2","MaxNetworkInterfaces","8"
"Standard_D5_v2_Promo","MaxResourceVolumeMB","819200"
"Standard_D5_v2_Promo","OSVhdSizeMB","1047552"
"Standard_D5_v2_Promo","vCPUs","16"
"Standard_D5_v2_Promo","MemoryPreservingMaintenanceSupported","True"
"Standard_D5_v2_Promo","HyperVGenerations","V1"
"Standard_D5_v2_Promo","MemoryGB","56"
"Standard_D5_v2_Promo","MaxDataDiskCount","64"
"Standard_D5_v2_Promo","CpuArchitectureType","x64"
"Standard_D5_v2_Promo","LowPriorityCapable","False"
"Standard_D5_v2_Promo","PremiumIO","False"
"Standard_D5_v2_Promo","VMDeploymentTypes","IaaS"
"Standard_D5_v2_Promo","vCPUsAvailable","16"
"Standard_D5_v2_Promo","ACUs","210"
"Standard_D5_v2_Promo","vCPUsPerCore","1"
"Standard_D5_v2_Promo","CombinedTempDiskAndCachedIOPS","48000"
"Standard_D5_v2_Promo","CombinedTempDiskAndCachedReadBytesPerSecond","786432000"
"Standard_D5_v2_Promo","CombinedTempDiskAndCachedWriteBytesPerSecond","393216000"
"Standard_D5_v2_Promo","EphemeralOSDiskSupported","False"
"Standard_D5_v2_Promo","EncryptionAtHostSupported","False"
"Standard_D5_v2_Promo","CapacityReservationSupported","False"
"Standard_D5_v2_Promo","AcceleratedNetworkingEnabled","True"
"Standard_D5_v2_Promo","RdmaEnabled","False"
"Standard_D5_v2_Promo","MaxNetworkInterfaces","8"
"Standard_D64ads_v5","MaxResourceVolumeMB","2457600"
"Standard_D64ads_v5","OSVhdSizeMB","1047552"
"Standard_D64ads_v5","vCPUs","64"
"Standard_D64ads_v5","MemoryPreservingMaintenanceSupported","True"
"Standard_D64ads_v5","HyperVGenerations","V1,V2"
"Standard_D64ads_v5","MemoryGB","256"
"Standard_D64ads_v5","MaxDataDiskCount","32"
"Standard_D64ads_v5","CpuArchitectureType","x64"
"Standard_D64ads_v5","LowPriorityCapable","True"
"Standard_D64ads_v5","PremiumIO","True"
"Standard_D64ads_v5","VMDeploymentTypes","PaaS,IaaS"
"Standard_D64ads_v5","vCPUsAvailable","64"
"Standard_D64ads_v5","ACUs","230"
"Standard_D64ads_v5","vCPUsPerCore","2"
"Standard_D64ads_v5","CombinedTempDiskAndCachedIOPS","300000"
"Standard_D64ads_v5","CombinedTempDiskAndCachedReadBytesPerSecond","4194304000"
"Standard_D64ads_v5","CombinedTempDiskAndCachedWriteBytesPerSecond","1073741824"
"Standard_D64ads_v5","UncachedDiskIOPS","80000"
"Standard_D64ads_v5","UncachedDiskBytesPerSecond","1258291200"
"Standard_D64ads_v5","EphemeralOSDiskSupported","True"
"Standard_D64ads_v5","EncryptionAtHostSupported","True"
"Standard_D64ads_v5","CapacityReservationSupported","False"
"Standard_D64ads_v5","AcceleratedNetworkingEnabled","True"
"Standard_D64ads_v5","RdmaEnabled","False"
"Standard_D64ads_v5","MaxNetworkInterfaces","8"
"Standard_D64as_v4","MaxResourceVolumeMB","524288"
"Standard_D64as_v4","OSVhdSizeMB","1047552"
"Standard_D64as_v4","vCPUs","64"
"Standard_D64as_v4","MemoryPreservingMaintenanceSupported","True"
"Standard_D64as_v4","HyperVGenerations","V1,V2"
"Standard_D64as_v4","MemoryGB","256"
"Standard_D64as_v4","MaxDataDiskCount","32"
"Standard_D64as_v4","CpuArchitectureType","x64"
"Standard_D64as_v4","LowPriorityCapable","True"
"Standard_D64as_v4","PremiumIO","True"
"Standard_D64as_v4","VMDeploymentTypes","IaaS,PaaS"
"Standard_D64as_v4","vCPUsAvailable","64"
"Standard_D64as_v4","vCPUsPerCore","2"
"Standard_D64as_v4","CombinedTempDiskAndCachedIOPS","128000"
"Standard_D64as_v4","CombinedTempDiskAndCachedReadBytesPerSecond","1073741824"
"Standard_D64as_v4","CombinedTempDiskAndCachedWriteBytesPerSecond","1073741824"
"Standard_D64as_v4","CachedDiskBytes","1717986918400"
"Standard_D64as_v4","UncachedDiskIOPS","80000"
"Standard_D64as_v4","UncachedDiskBytesPerSecond","1258291200"
"Standard_D64as_v4","EphemeralOSDiskSupported","True"
"Standard_D64as_v4","EncryptionAtHostSupported","True"
"Standard_D64as_v4","CapacityReservationSupported","False"
"Standard_D64as_v4","AcceleratedNetworkingEnabled","True"
"Standard_D64as_v4","RdmaEnabled","False"
"Standard_D64as_v4","MaxNetworkInterfaces","8"
"Standard_D64as_v5","MaxResourceVolumeMB","0"
"Standard_D64as_v5","OSVhdSizeMB","1047552"
"Standard_D64as_v5","vCPUs","64"
"Standard_D64as_v5","MemoryPreservingMaintenanceSupported","True"
"Standard_D64as_v5","HyperVGenerations","V1,V2"
"Standard_D64as_v5","MemoryGB","256"
"Standard_D64as_v5","MaxDataDiskCount","32"
"Standard_D64as_v5","CpuArchitectureType","x64"
"Standard_D64as_v5","LowPriorityCapable","True"
"Standard_D64as_v5","PremiumIO","True"
"Standard_D64as_v5","VMDeploymentTypes","IaaS,PaaS"
"Standard_D64as_v5","vCPUsAvailable","64"
"Standard_D64as_v5","ACUs","230"
"Standard_D64as_v5","vCPUsPerCore","2"
"Standard_D64as_v5","UncachedDiskIOPS","80000"
"Standard_D64as_v5","UncachedDiskBytesPerSecond","1258291200"
"Standard_D64as_v5","EphemeralOSDiskSupported","False"
"Standard_D64as_v5","EncryptionAtHostSupported","True"
"Standard_D64as_v5","CapacityReservationSupported","False"
"Standard_D64as_v5","AcceleratedNetworkingEnabled","True"
"Standard_D64as_v5","RdmaEnabled","False"
"Standard_D64as_v5","MaxNetworkInterfaces","8"
"Standard_D64a_v4","MaxResourceVolumeMB","1638400"
"Standard_D64a_v4","OSVhdSizeMB","1047552"
"Standard_D64a_v4","vCPUs","64"
"Standard_D64a_v4","MemoryPreservingMaintenanceSupported","True"
"Standard_D64a_v4","HyperVGenerations","V1,V2"
"Standard_D64a_v4","MemoryGB","256"
"Standard_D64a_v4","MaxDataDiskCount","32"
"Standard_D64a_v4","CpuArchitectureType","x64"
"Standard_D64a_v4","LowPriorityCapable","True"
"Standard_D64a_v4","PremiumIO","False"
"Standard_D64a_v4","VMDeploymentTypes","IaaS,PaaS"
"Standard_D64a_v4","vCPUsAvailable","64"
"Standard_D64a_v4","vCPUsPerCore","2"
"Standard_D64a_v4","EphemeralOSDiskSupported","True"
"Standard_D64a_v4","EncryptionAtHostSupported","True"
"Standard_D64a_v4","CapacityReservationSupported","False"
"Standard_D64a_v4","AcceleratedNetworkingEnabled","True"
"Standard_D64a_v4","RdmaEnabled","False"
"Standard_D64a_v4","MaxNetworkInterfaces","8"
"Standard_D64ds_v4","MaxResourceVolumeMB","2457600"
"Standard_D64ds_v4","OSVhdSizeMB","1047552"
"Standard_D64ds_v4","vCPUs","64"
"Standard_D64ds_v4","MemoryPreservingMaintenanceSupported","True"
"Standard_D64ds_v4","HyperVGenerations","V1,V2"
"Standard_D64ds_v4","MemoryGB","256"
"Standard_D64ds_v4","MaxDataDiskCount","32"
"Standard_D64ds_v4","CpuArchitectureType","x64"
"Standard_D64ds_v4","LowPriorityCapable","True"
"Standard_D64ds_v4","PremiumIO","True"
"Standard_D64ds_v4","VMDeploymentTypes","IaaS"
"Standard_D64ds_v4","vCPUsAvailable","64"
"Standard_D64ds_v4","ACUs","195"
"Standard_D64ds_v4","vCPUsPerCore","2"
"Standard_D64ds_v4","CombinedTempDiskAndCachedIOPS","615000"
"Standard_D64ds_v4","CachedDiskBytes","1717986918400"
"Standard_D64ds_v4","UncachedDiskIOPS","80000"
"Standard_D64ds_v4","UncachedDiskBytesPerSecond","1258291200"
"Standard_D64ds_v4","EphemeralOSDiskSupported","True"
"Standard_D64ds_v4","EncryptionAtHostSupported","True"
"Standard_D64ds_v4","CapacityReservationSupported","False"
"Standard_D64ds_v4","AcceleratedNetworkingEnabled","True"
"Standard_D64ds_v4","RdmaEnabled","False"
"Standard_D64ds_v4","MaxNetworkInterfaces","8"
"Standard_D64ds_v5","MaxResourceVolumeMB","2457600"
"Standard_D64ds_v5","OSVhdSizeMB","1047552"
"Standard_D64ds_v5","vCPUs","64"
"Standard_D64ds_v5","MemoryPreservingMaintenanceSupported","True"
"Standard_D64ds_v5","HyperVGenerations","V1,V2"
"Standard_D64ds_v5","MemoryGB","256"
"Standard_D64ds_v5","MaxDataDiskCount","32"
"Standard_D64ds_v5","CpuArchitectureType","x64"
"Standard_D64ds_v5","LowPriorityCapable","True"
"Standard_D64ds_v5","PremiumIO","True"
"Standard_D64ds_v5","VMDeploymentTypes","IaaS"
"Standard_D64ds_v5","vCPUsAvailable","64"
"Standard_D64ds_v5","vCPUsPerCore","2"
"Standard_D64ds_v5","CombinedTempDiskAndCachedIOPS","615000"
"Standard_D64ds_v5","CombinedTempDiskAndCachedReadBytesPerSecond","4194304000"
"Standard_D64ds_v5","CombinedTempDiskAndCachedWriteBytesPerSecond","4194304000"
"Standard_D64ds_v5","UncachedDiskIOPS","80000"
"Standard_D64ds_v5","UncachedDiskBytesPerSecond","1819279360"
"Standard_D64ds_v5","EphemeralOSDiskSupported","True"
"Standard_D64ds_v5","EncryptionAtHostSupported","True"
"Standard_D64ds_v5","CapacityReservationSupported","False"
"Standard_D64ds_v5","AcceleratedNetworkingEnabled","True"
"Standard_D64ds_v5","RdmaEnabled","False"
"Standard_D64ds_v5","MaxNetworkInterfaces","8"
"Standard_D64d_v4","MaxResourceVolumeMB","2457600"
"Standard_D64d_v4","OSVhdSizeMB","1047552"
"Standard_D64d_v4","vCPUs","64"
"Standard_D64d_v4","MemoryPreservingMaintenanceSupported","True"
"Standard_D64d_v4","HyperVGenerations","V1,V2"
"Standard_D64d_v4","MemoryGB","256"
"Standard_D64d_v4","MaxDataDiskCount","32"
"Standard_D64d_v4","CpuArchitectureType","x64"
"Standard_D64d_v4","LowPriorityCapable","True"
"Standard_D64d_v4","PremiumIO","False"
"Standard_D64d_v4","VMDeploymentTypes","IaaS"
"Standard_D64d_v4","vCPUsAvailable","64"
"Standard_D64d_v4","ACUs","195"
"Standard_D64d_v4","vCPUsPerCore","2"
"Standard_D64d_v4","CombinedTempDiskAndCachedIOPS","615000"
"Standard_D64d_v4","EphemeralOSDiskSupported","True"
"Standard_D64d_v4","EncryptionAtHostSupported","True"
"Standard_D64d_v4","CapacityReservationSupported","False"
"Standard_D64d_v4","AcceleratedNetworkingEnabled","True"
"Standard_D64d_v4","RdmaEnabled","False"
"Standard_D64d_v4","MaxNetworkInterfaces","8"
"Standard_D64d_v5","MaxResourceVolumeMB","2457600"
"Standard_D64d_v5","OSVhdSizeMB","1047552"
"Standard_D64d_v5","vCPUs","64"
"Standard_D64d_v5","MemoryPreservingMaintenanceSupported","True"
"Standard_D64d_v5","HyperVGenerations","V1,V2"
"Standard_D64d_v5","MemoryGB","256"
"Standard_D64d_v5","MaxDataDiskCount","32"
"Standard_D64d_v5","CpuArchitectureType","x64"
"Standard_D64d_v5","LowPriorityCapable","True"
"Standard_D64d_v5","PremiumIO","False"
"Standard_D64d_v5","VMDeploymentTypes","IaaS"
"Standard_D64d_v5","vCPUsAvailable","64"
"Standard_D64d_v5","vCPUsPerCore","2"
"Standard_D64d_v5","CombinedTempDiskAndCachedIOPS","615000"
"Standard_D64d_v5","CombinedTempDiskAndCachedReadBytesPerSecond","4194304000"
"Standard_D64d_v5","CombinedTempDiskAndCachedWriteBytesPerSecond","4194304000"
"Standard_D64d_v5","UncachedDiskIOPS","80000"
"Standard_D64d_v5","UncachedDiskBytesPerSecond","1819279360"
"Standard_D64d_v5","EphemeralOSDiskSupported","True"
"Standard_D64d_v5","EncryptionAtHostSupported","True"
"Standard_D64d_v5","CapacityReservationSupported","False"
"Standard_D64d_v5","AcceleratedNetworkingEnabled","True"
"Standard_D64d_v5","RdmaEnabled","False"
"Standard_D64d_v5","MaxNetworkInterfaces","8"
"Standard_D64s_v3","MaxResourceVolumeMB","524288"
"Standard_D64s_v3","OSVhdSizeMB","1047552"
"Standard_D64s_v3","vCPUs","64"
"Standard_D64s_v3","MemoryPreservingMaintenanceSupported","True"
"Standard_D64s_v3","HyperVGenerations","V1,V2"
"Standard_D64s_v3","MemoryGB","256"
"Standard_D64s_v3","MaxDataDiskCount","32"
"Standard_D64s_v3","CpuArchitectureType","x64"
"Standard_D64s_v3","LowPriorityCapable","True"
"Standard_D64s_v3","PremiumIO","True"
"Standard_D64s_v3","VMDeploymentTypes","IaaS"
"Standard_D64s_v3","vCPUsAvailable","64"
"Standard_D64s_v3","ACUs","160"
"Standard_D64s_v3","vCPUsPerCore","2"
"Standard_D64s_v3","CombinedTempDiskAndCachedIOPS","128000"
"Standard_D64s_v3","CombinedTempDiskAndCachedReadBytesPerSecond","1073741824"
"Standard_D64s_v3","CombinedTempDiskAndCachedWriteBytesPerSecond","1073741824"
"Standard_D64s_v3","CachedDiskBytes","1717986918400"
"Standard_D64s_v3","UncachedDiskIOPS","80000"
"Standard_D64s_v3","UncachedDiskBytesPerSecond","1258291200"
"Standard_D64s_v3","EphemeralOSDiskSupported","True"
"Standard_D64s_v3","EncryptionAtHostSupported","True"
"Standard_D64s_v3","CapacityReservationSupported","False"
"Standard_D64s_v3","AcceleratedNetworkingEnabled","True"
"Standard_D64s_v3","RdmaEnabled","False"
"Standard_D64s_v3","MaxNetworkInterfaces","8"
"Standard_D64s_v4","MaxResourceVolumeMB","0"
"Standard_D64s_v4","OSVhdSizeMB","1047552"
"Standard_D64s_v4","vCPUs","64"
"Standard_D64s_v4","MemoryPreservingMaintenanceSupported","True"
"Standard_D64s_v4","HyperVGenerations","V1,V2"
"Standard_D64s_v4","MemoryGB","256"
"Standard_D64s_v4","MaxDataDiskCount","32"
"Standard_D64s_v4","CpuArchitectureType","x64"
"Standard_D64s_v4","LowPriorityCapable","True"
"Standard_D64s_v4","PremiumIO","True"
"Standard_D64s_v4","VMDeploymentTypes","IaaS"
"Standard_D64s_v4","vCPUsAvailable","64"
"Standard_D64s_v4","ACUs","195"
"Standard_D64s_v4","vCPUsPerCore","2"
"Standard_D64s_v4","CachedDiskBytes","1717986918400"
"Standard_D64s_v4","UncachedDiskIOPS","80000"
"Standard_D64s_v4","UncachedDiskBytesPerSecond","1258291200"
"Standard_D64s_v4","EphemeralOSDiskSupported","False"
"Standard_D64s_v4","EncryptionAtHostSupported","True"
"Standard_D64s_v4","CapacityReservationSupported","False"
"Standard_D64s_v4","AcceleratedNetworkingEnabled","True"
"Standard_D64s_v4","RdmaEnabled","False"
"Standard_D64s_v4","MaxNetworkInterfaces","8"
"Standard_D64s_v5","MaxResourceVolumeMB","0"
"Standard_D64s_v5","OSVhdSizeMB","1047552"
"Standard_D64s_v5","vCPUs","64"
"Standard_D64s_v5","MemoryPreservingMaintenanceSupported","True"
"Standard_D64s_v5","HyperVGenerations","V1,V2"
"Standard_D64s_v5","MemoryGB","256"
"Standard_D64s_v5","MaxDataDiskCount","32"
"Standard_D64s_v5","CpuArchitectureType","x64"
"Standard_D64s_v5","LowPriorityCapable","True"
"Standard_D64s_v5","PremiumIO","True"
"Standard_D64s_v5","VMDeploymentTypes","IaaS"
"Standard_D64s_v5","vCPUsAvailable","64"
"Standard_D64s_v5","vCPUsPerCore","2"
"Standard_D64s_v5","CombinedTempDiskAndCachedIOPS","615000"
"Standard_D64s_v5","CombinedTempDiskAndCachedReadBytesPerSecond","4194304000"
"Standard_D64s_v5","CombinedTempDiskAndCachedWriteBytesPerSecond","4194304000"
"Standard_D64s_v5","UncachedDiskIOPS","80000"
"Standard_D64s_v5","UncachedDiskBytesPerSecond","1819279360"
"Standard_D64s_v5","EphemeralOSDiskSupported","False"
"Standard_D64s_v5","EncryptionAtHostSupported","True"
"Standard_D64s_v5","CapacityReservationSupported","False"
"Standard_D64s_v5","AcceleratedNetworkingEnabled","True"
"Standard_D64s_v5","RdmaEnabled","False"
